,0,1,2,3
7717,5,5,5,5
7718,26,26,26,8
7719,28,28,28,28
7720,26,26,26,26
7721,11,11,11,11
7722,8,8,8,8
7723,8,8,8,8
7724,12,12,12,12
7725,26,26,26,26
7726,7,7,7,7
7727,8,8,8,8
7728,9,1,1,1
7729,8,8,8,8
7730,1,1,1,1
7731,8,26,26,26
7732,6,6,6,6
7733,28,18,28,9
7734,15,15,15,15
7735,8,8,8,8
7736,6,6,6,6
7737,27,27,28,28
7738,12,12,12,12
7739,6,6,28,6
7740,12,12,12,12
7741,28,28,28,28
7742,20,20,20,20
7743,28,28,28,28
7744,28,28,28,28
7745,15,15,15,15
7746,16,16,16,16
7747,9,28,9,9
7748,28,28,28,28
7749,12,12,12,12
7750,12,12,12,12
7751,12,12,12,12
7752,28,28,28,28
7753,7,7,7,7
7754,12,12,12,12
7755,7,7,7,7
7756,12,12,12,12
7757,10,10,10,10
7758,8,8,8,8
7759,8,11,8,8
7760,28,28,28,28
7761,5,5,5,5
7762,28,28,28,28
7763,5,5,5,5
7764,8,8,8,8
7765,12,12,12,12
7766,16,16,16,16
7767,12,12,12,12
7768,8,8,8,8
7769,28,28,28,28
7770,8,8,8,8
7771,8,8,8,8
7772,15,15,15,15
7773,8,8,8,8
7774,1,1,1,1
7775,28,28,28,28
7776,6,6,6,6
7777,12,12,12,12
7778,28,9,9,28
7779,4,4,4,4
7780,20,20,20,20
7781,13,13,13,13
7782,28,28,28,28
7783,1,1,1,1
7784,25,9,25,9
7785,18,11,18,11
7786,16,16,16,16
7787,5,5,5,5
7788,28,28,28,28
7789,11,11,11,11
7790,11,11,11,11
7791,25,25,25,25
7792,9,9,9,9
7793,11,11,11,11
7794,28,28,28,28
7795,20,20,20,20
7796,11,11,11,11
7797,13,13,13,13
7798,7,7,7,7
7799,28,11,28,11
7800,4,4,4,4
7801,26,26,26,26
7802,9,9,9,9
7803,19,19,19,19
7804,11,11,11,11
7805,11,11,11,11
7806,8,8,8,8
7807,11,11,11,11
7808,20,20,20,20
7809,6,6,6,6
7810,11,9,11,9
7811,11,11,11,11
7812,28,28,28,28
7813,1,1,1,1
7814,6,6,6,6
7815,18,18,18,18
7816,5,5,5,5
7817,28,28,28,28
7818,5,5,5,5
7819,11,11,11,11
7820,28,28,28,28
7821,24,24,24,24
7822,7,7,7,7
7823,19,19,19,19
7824,7,7,7,7
7825,1,1,8,1
7826,11,11,11,11
7827,9,9,9,9
7828,28,28,28,28
7829,11,11,11,11
7830,8,8,8,8
7831,11,11,11,11
7832,11,11,11,11
7833,11,11,11,11
7834,8,8,8,8
7835,8,8,8,8
7836,8,8,8,8
7837,12,12,12,12
7838,5,5,5,5
7839,18,18,18,18
7840,28,28,28,28
7841,28,28,28,28
7842,19,19,19,19
7843,19,19,19,19
7844,28,28,28,28
7845,11,11,11,11
7846,2,2,2,2
7847,8,8,8,8
7848,28,28,28,28
7849,1,1,1,1
7850,11,11,11,11
7851,5,5,5,5
7852,28,9,9,9
7853,11,11,11,11
7854,1,1,1,1
7855,11,11,11,11
7856,19,19,19,19
7857,19,19,19,19
7858,8,8,8,8
7859,6,6,6,6
7860,25,25,25,9
7861,6,6,6,6
7862,6,6,6,6
7863,13,13,13,13
7864,11,11,11,11
7865,5,5,5,5
7866,25,25,25,25
7867,1,1,1,1
7868,2,2,2,2
7869,19,19,19,19
7870,25,25,25,25
7871,28,28,28,28
7872,19,19,19,19
7873,6,6,6,6
7874,2,2,2,2
7875,6,6,6,6
7876,19,19,19,19
7877,11,11,11,11
7878,6,6,6,6
7879,2,2,2,2
7880,16,16,16,16
7881,7,7,7,7
7882,5,5,5,5
7883,1,1,1,1
7884,19,19,19,19
7885,28,28,28,28
7886,8,8,8,8
7887,26,26,26,26
7888,8,8,8,8
7889,10,10,10,10
7890,16,16,16,16
7891,12,12,12,12
7892,5,5,5,5
7893,3,3,3,3
7894,8,8,8,8
7895,8,8,8,8
7896,4,4,4,4
7897,11,11,11,11
7898,11,11,11,11
7899,5,5,5,5
7900,5,5,5,5
7901,18,18,18,18
7902,12,12,12,12
7903,19,19,19,19
7904,5,5,5,5
7905,3,3,3,3
7906,11,11,11,11
7907,28,28,28,28
7908,23,23,23,23
7909,5,5,5,5
7910,11,11,11,11
7911,8,8,8,8
7912,2,2,2,2
7913,11,11,19,11
7914,16,16,16,16
7915,7,7,7,7
7916,1,1,1,1
7917,19,19,19,19
7918,26,26,26,26
7919,7,7,7,7
7920,8,8,8,8
7921,5,5,5,5
7922,12,12,12,12
7923,25,25,25,25
7924,3,3,3,3
7925,15,15,15,15
7926,16,16,16,16
7927,5,5,5,5
7928,23,23,23,23
7929,28,28,28,28
7930,5,5,5,5
7931,15,15,15,15
7932,28,28,28,28
7933,8,8,8,8
7934,28,28,28,28
7935,11,11,11,11
7936,28,28,28,28
7937,28,28,28,28
7938,11,11,11,11
7939,13,13,13,13
7940,28,28,28,28
7941,11,11,11,11
7942,16,16,16,16
7943,6,28,6,6
7944,11,11,11,11
7945,11,11,11,11
7946,6,6,6,6
7947,1,1,1,1
7948,12,12,12,12
7949,17,17,17,17
7950,18,18,18,18
7951,9,9,9,9
7952,6,6,6,6
7953,4,4,4,4
7954,11,11,11,11
7955,8,8,8,8
7956,8,26,8,26
7957,11,11,11,11
7958,5,5,5,5
7959,8,8,8,8
7960,6,6,6,6
7961,11,11,11,11
7962,16,16,16,16
7963,19,19,19,19
7964,28,28,28,28
7965,8,1,1,8
7966,1,1,1,1
7967,11,11,11,11
7968,11,11,11,11
7969,11,11,11,11
7970,2,2,2,2
7971,11,11,11,11
7972,2,2,2,2
7973,5,5,5,5
7974,9,9,11,11
7975,9,9,28,28
7976,5,5,5,5
7977,11,11,11,11
7978,19,19,19,19
7979,30,30,30,30
7980,23,23,23,23
7981,8,8,8,8
7982,15,15,15,15
7983,5,5,5,5
7984,5,5,5,5
7985,1,1,1,1
7986,11,11,11,11
7987,12,12,12,12
7988,16,16,16,16
7989,28,28,28,28
7990,28,28,28,28
7991,19,19,19,19
7992,13,13,13,13
7993,11,11,11,11
7994,11,11,11,11
7995,7,7,7,7
7996,6,6,6,6
7997,11,11,11,11
7998,23,23,23,23
7999,28,28,28,28
8000,1,1,1,1
8001,5,5,5,5
8002,19,19,19,19
8003,8,8,8,8
8004,11,11,11,11
8005,11,11,11,11
8006,17,17,17,17
8007,11,11,11,11
8008,1,1,1,1
8009,13,13,13,13
8010,11,11,11,11
8011,11,11,11,11
8012,8,8,8,8
8013,9,9,9,9
8014,17,17,17,17
8015,28,28,28,28
8016,8,11,8,8
8017,11,11,11,11
8018,11,11,11,11
8019,13,13,13,13
8020,5,5,5,5
8021,6,6,6,6
8022,28,28,28,28
8023,13,13,13,13
8024,12,12,12,12
8025,11,11,11,11
8026,11,11,11,11
8027,11,11,11,11
8028,4,4,4,4
8029,17,17,17,17
8030,5,5,5,5
8031,5,5,5,5
8032,11,11,11,11
8033,28,28,28,28
8034,11,11,11,11
8035,8,8,8,8
8036,2,2,2,2
8037,19,19,19,19
8038,11,11,11,11
8039,8,8,8,8
8040,5,5,5,5
8041,5,5,5,5
8042,13,13,13,13
8043,12,12,12,12
8044,11,11,11,11
8045,8,8,8,8
8046,5,5,5,5
8047,5,5,5,5
8048,16,16,16,16
8049,5,5,5,5
8050,20,20,20,20
8051,1,1,1,1
8052,5,5,5,5
8053,19,19,19,19
8054,28,28,28,28
8055,11,11,11,11
8056,12,12,12,12
8057,18,18,18,18
8058,4,4,4,4
8059,28,28,28,28
8060,5,5,5,5
8061,11,11,11,11
8062,28,28,28,28
8063,6,6,6,6
8064,1,1,1,1
8065,11,11,11,11
8066,19,19,19,19
8067,11,11,11,11
8068,6,6,6,6
8069,11,11,11,11
8070,11,11,11,11
8071,6,6,6,6
8072,8,8,8,8
8073,14,14,14,14
8074,5,5,5,5
8075,1,1,1,1
8076,5,5,5,5
8077,28,28,28,28
8078,11,11,11,11
8079,11,11,11,11
8080,5,5,5,5
8081,11,11,11,11
8082,11,11,11,11
8083,11,11,11,11
8084,5,5,5,5
8085,11,11,11,11
8086,19,19,19,19
8087,18,18,18,18
8088,6,6,6,6
8089,5,5,5,5
8090,6,6,6,6
8091,11,11,11,11
8092,20,20,20,20
8093,11,11,11,11
8094,28,28,28,28
8095,9,9,9,9
8096,18,18,18,18
8097,5,5,5,5
8098,9,9,9,9
8099,26,26,26,26
8100,10,10,10,10
8101,13,13,13,13
8102,1,1,1,1
8103,11,11,11,11
8104,10,10,10,10
8105,26,19,19,26
8106,7,7,7,7
8107,25,25,25,25
8108,19,19,19,19
8109,20,20,20,20
8110,7,7,7,7
8111,7,7,7,7
8112,12,12,12,12
8113,12,12,12,12
8114,5,5,5,5
8115,6,6,6,6
8116,9,9,9,9
8117,4,4,4,4
8118,11,11,11,11
8119,1,1,1,1
8120,11,11,11,11
8121,11,11,11,11
8122,26,26,26,26
8123,20,20,20,20
8124,13,13,13,13
8125,7,7,7,7
8126,11,11,11,11
8127,17,17,17,17
8128,3,3,3,3
8129,25,25,25,25
8130,8,8,8,8
8131,12,12,12,12
8132,11,11,11,11
8133,20,20,20,20
8134,11,11,11,11
8135,6,6,6,6
8136,12,12,12,12
8137,11,11,11,11
8138,8,8,8,8
8139,1,1,1,1
8140,25,25,25,25
8141,28,28,28,28
8142,11,11,11,11
8143,8,8,8,8
8144,18,18,18,18
8145,5,5,5,5
8146,5,5,5,5
8147,15,15,15,15
8148,4,4,4,4
8149,11,11,11,11
8150,26,26,8,26
8151,25,25,25,25
8152,5,5,5,5
8153,17,17,17,17
8154,18,18,18,18
8155,7,7,7,7
8156,5,5,5,5
8157,8,8,8,8
8158,15,15,15,15
8159,11,11,11,11
8160,4,4,4,4
8161,11,9,11,11
8162,30,30,30,30
8163,15,15,15,15
8164,11,11,11,11
8165,5,5,5,5
8166,6,6,6,6
8167,10,10,10,10
8168,1,1,1,1
8169,2,2,2,2
8170,25,25,25,25
8171,17,17,17,17
8172,28,28,28,28
8173,8,8,8,8
8174,19,19,26,19
8175,11,11,11,11
8176,15,15,15,15
8177,6,6,6,6
8178,5,5,5,5
8179,15,15,15,15
8180,7,7,7,7
8181,28,28,28,28
8182,11,11,11,11
8183,1,1,1,1
8184,6,6,6,6
8185,28,28,28,28
8186,28,28,28,28
8187,8,8,8,8
8188,6,6,6,6
8189,28,28,28,28
8190,5,5,5,5
8191,7,7,7,7
8192,5,5,5,5
8193,19,19,19,19
8194,19,19,19,19
8195,15,15,15,15
8196,11,11,11,11
8197,7,7,7,7
8198,6,6,6,6
8199,28,28,28,28
8200,7,16,16,7
8201,11,11,11,11
8202,25,25,25,25
8203,1,1,1,1
8204,11,1,1,11
8205,19,19,19,19
8206,8,8,8,8
8207,9,9,9,9
8208,26,11,11,11
8209,5,5,5,5
8210,5,5,5,5
8211,5,5,5,5
8212,28,28,28,28
8213,15,15,15,15
8214,11,11,11,11
8215,8,8,8,8
8216,8,8,8,8
8217,11,11,11,11
8218,7,7,7,7
8219,5,5,5,5
8220,28,28,28,28
8221,17,17,17,17
8222,15,15,15,15
8223,6,6,6,6
8224,5,5,5,5
8225,28,28,28,28
8226,9,11,11,11
8227,13,13,13,13
8228,8,1,8,1
8229,13,13,13,13
8230,16,4,16,4
8231,11,11,11,11
8232,11,11,11,11
8233,25,25,25,25
8234,6,6,6,6
8235,11,11,11,11
8236,6,6,6,6
8237,11,11,11,11
8238,2,2,2,2
8239,7,7,7,7
8240,28,28,28,28
8241,25,25,25,25
8242,26,26,26,8
8243,13,13,13,13
8244,19,11,11,11
8245,8,11,11,8
8246,11,11,11,11
8247,20,20,20,20
8248,6,6,6,6
8249,11,11,11,11
8250,8,8,8,8
8251,8,8,8,8
8252,11,11,11,11
8253,4,4,4,4
8254,19,19,19,19
8255,11,11,11,11
8256,15,15,15,15
8257,19,19,19,19
8258,11,11,11,11
8259,19,19,19,19
8260,20,20,20,20
8261,9,9,9,9
8262,7,7,7,7
8263,11,11,11,11
8264,8,8,8,8
8265,8,8,8,8
8266,11,11,11,11
8267,2,2,2,2
8268,9,9,9,9
8269,12,12,12,12
8270,11,11,11,11
8271,17,17,17,17
8272,15,15,15,15
8273,13,13,13,13
8274,25,25,25,25
8275,5,5,5,5
8276,28,28,28,28
8277,11,11,11,11
8278,5,5,5,5
8279,6,6,6,6
8280,11,11,11,11
8281,11,11,11,11
8282,9,9,9,9
8283,28,28,28,28
8284,3,3,3,3
8285,9,9,9,9
8286,25,25,25,25
8287,6,6,6,6
8288,12,12,12,12
8289,9,19,9,19
8290,6,6,6,6
8291,8,26,8,26
8292,7,7,7,7
8293,8,8,8,8
8294,8,8,8,8
8295,9,9,9,9
8296,8,8,8,8
8297,7,7,7,7
8298,8,8,8,8
8299,5,5,5,5
8300,8,8,8,8
8301,1,1,1,1
8302,1,8,1,8
8303,11,11,11,11
8304,9,9,9,9
8305,19,19,19,19
8306,28,28,28,28
8307,11,11,11,11
8308,2,2,2,2
8309,11,11,11,11
8310,11,11,11,11
8311,28,28,28,28
8312,5,5,5,5
8313,28,28,28,28
8314,6,6,6,6
8315,25,25,25,25
8316,25,25,25,25
8317,19,19,19,19
8318,11,11,11,11
8319,11,11,11,11
8320,11,11,11,11
8321,11,11,11,11
8322,15,15,15,15
8323,28,28,28,28
8324,1,1,1,1
8325,11,11,11,11
8326,28,28,28,28
8327,3,3,3,3
8328,8,8,8,8
8329,7,7,7,7
8330,19,19,19,19
8331,7,7,7,7
8332,11,11,11,11
8333,11,11,11,11
8334,6,6,6,6
8335,4,4,4,4
8336,1,1,1,1
8337,2,2,2,2
8338,2,2,2,2
8339,16,16,16,16
8340,28,28,28,28
8341,9,9,9,9
8342,11,11,11,28
8343,8,8,8,8
8344,7,7,7,7
8345,11,11,11,11
8346,5,5,5,5
8347,5,5,5,5
8348,11,11,11,11
8349,5,5,5,5
8350,28,11,11,11
8351,28,28,28,28
8352,26,26,26,26
8353,19,19,19,19
8354,11,8,8,8
8355,7,7,7,7
8356,1,1,1,1
8357,7,7,7,7
8358,28,28,28,28
8359,28,28,28,9
8360,1,1,1,1
8361,17,17,17,17
8362,11,11,11,11
8363,8,8,8,8
8364,12,12,12,12
8365,12,12,12,12
8366,8,8,8,8
8367,20,20,20,20
8368,8,8,8,8
8369,3,3,3,3
8370,25,25,25,25
8371,26,0,0,0
8372,16,16,16,16
8373,19,19,19,19
8374,7,7,7,7
8375,5,5,5,5
8376,19,19,19,19
8377,5,5,5,5
8378,9,9,9,9
8379,7,7,7,7
8380,15,15,15,15
8381,5,5,5,5
8382,28,28,28,28
8383,1,1,1,1
8384,11,11,11,11
8385,5,5,5,5
8386,11,11,11,11
8387,28,28,19,28
8388,27,27,27,27
8389,11,11,11,11
8390,18,18,18,18
8391,18,18,18,18
8392,11,11,11,11
8393,5,5,5,5
8394,1,1,1,1
8395,8,8,8,8
8396,11,11,11,11
8397,1,1,8,8
8398,11,11,11,11
8399,8,8,8,8
8400,11,11,11,11
8401,6,6,6,6
8402,5,5,5,5
8403,28,28,28,28
8404,9,9,9,9
8405,25,25,25,25
8406,11,11,11,11
8407,9,9,9,9
8408,12,12,12,12
8409,6,6,6,6
8410,13,13,13,13
8411,25,25,25,25
8412,28,28,28,28
8413,28,28,28,28
8414,15,15,15,15
8415,11,9,9,11
8416,7,7,7,7
8417,11,11,11,11
8418,28,28,28,28
8419,9,9,9,9
8420,12,12,12,12
8421,7,7,7,7
8422,11,11,11,11
8423,11,11,11,11
8424,5,5,5,5
8425,15,15,15,15
8426,28,19,28,19
8427,19,19,19,19
8428,9,9,9,9
8429,5,5,5,5
8430,19,19,19,19
8431,1,1,1,8
8432,8,8,8,8
8433,28,28,28,28
8434,5,5,5,5
8435,11,11,11,11
8436,19,19,19,19
8437,11,11,11,11
8438,2,2,2,2
8439,11,11,11,11
8440,11,11,11,11
8441,15,15,15,15
8442,25,25,25,25
8443,5,5,5,5
8444,11,11,11,11
8445,16,16,16,16
8446,15,15,15,9
8447,7,7,7,7
8448,11,11,11,11
8449,19,19,19,19
8450,5,5,5,5
8451,19,19,19,19
8452,9,9,9,9
8453,25,25,25,25
8454,18,18,18,18
8455,12,12,12,12
8456,15,15,15,15
8457,6,6,6,6
8458,14,14,14,14
8459,5,5,5,5
8460,6,6,6,6
8461,28,28,28,28
8462,13,13,13,13
8463,8,8,8,8
8464,28,28,28,28
8465,6,6,6,6
8466,1,1,1,1
8467,28,28,28,28
8468,23,23,23,23
8469,9,9,9,9
8470,8,8,8,8
8471,7,7,7,7
8472,11,11,11,11
8473,5,5,5,5
8474,28,28,28,28
8475,15,15,15,15
8476,25,25,25,25
8477,11,11,11,28
8478,28,9,28,9
8479,28,28,28,28
8480,11,11,11,11
8481,9,9,9,9
8482,19,19,19,19
8483,11,11,11,11
8484,15,15,15,15
8485,13,13,13,13
8486,9,9,9,9
8487,12,12,12,12
8488,28,28,28,28
8489,12,12,12,12
8490,16,16,16,16
8491,7,7,7,7
8492,5,5,5,5
8493,6,6,6,6
8494,5,5,5,5
8495,7,7,7,7
8496,28,28,28,28
8497,7,7,7,7
8498,11,11,11,11
8499,25,25,25,25
8500,9,9,9,9
8501,8,8,8,8
8502,15,15,15,15
8503,8,8,8,8
8504,15,15,15,15
8505,9,9,9,9
8506,10,10,10,10
8507,20,20,20,20
8508,9,9,9,9
8509,11,11,11,11
8510,9,9,9,9
8511,6,6,6,6
8512,11,11,11,11
8513,12,12,12,15
8514,17,17,17,17
8515,4,4,4,4
8516,6,6,6,6
8517,9,9,9,9
8518,28,28,28,28
8519,15,15,15,15
8520,14,14,14,14
8521,28,28,28,28
8522,5,5,5,5
8523,11,11,11,11
8524,15,15,15,15
8525,6,6,6,6
8526,10,10,10,10
8527,8,8,8,8
8528,25,25,25,25
8529,11,11,11,11
8530,9,9,11,11
8531,28,28,28,28
8532,11,11,11,11
8533,12,12,12,12
8534,11,11,11,11
8535,28,28,28,28
8536,8,8,8,8
8537,8,8,8,8
8538,7,7,7,7
8539,15,15,15,15
8540,12,12,12,12
8541,11,11,11,11
8542,28,28,28,28
8543,12,12,12,12
8544,28,28,28,28
8545,9,28,9,9
8546,6,6,6,6
8547,12,12,12,12
8548,8,8,8,8
8549,8,8,8,8
8550,11,11,11,11
8551,17,17,17,17
8552,7,7,7,7
8553,26,26,26,26
8554,28,28,28,11
8555,8,8,26,26
8556,25,25,25,25
8557,14,14,14,14
8558,16,16,16,16
8559,8,8,26,8
8560,6,6,6,6
8561,5,5,5,5
8562,8,8,8,8
8563,28,28,28,28
8564,12,12,12,12
8565,12,12,12,12
8566,4,4,4,4
8567,6,6,6,6
8568,7,6,7,6
8569,19,28,28,28
8570,19,19,19,19
8571,8,8,8,8
8572,6,6,6,6
8573,2,2,2,2
8574,15,15,15,15
8575,6,6,6,6
8576,28,28,28,28
8577,26,1,1,1
8578,6,6,6,6
8579,8,8,8,8
8580,8,8,8,8
8581,8,11,11,11
8582,28,28,28,28
8583,28,28,28,28
8584,28,28,28,28
8585,11,28,11,28
8586,17,17,17,17
8587,11,11,11,11
8588,11,11,11,11
8589,26,26,26,26
8590,8,8,8,8
8591,28,28,28,28
8592,1,1,1,1
8593,26,8,26,8
8594,12,12,12,12
8595,11,11,1,1
8596,8,8,8,8
8597,12,12,12,12
8598,8,8,8,8
8599,10,10,10,10
8600,20,20,20,20
8601,12,15,15,12
8602,11,11,11,11
8603,28,28,28,28
8604,7,7,7,7
8605,8,8,8,8
8606,28,28,28,28
8607,8,8,8,8
8608,1,1,1,1
8609,20,20,20,20
8610,28,28,28,28
8611,28,28,28,28
8612,6,6,6,6
8613,11,11,11,11
8614,9,9,9,9
8615,8,26,26,8
8616,28,28,28,28
8617,12,12,12,12
8618,28,28,28,28
8619,15,15,15,15
8620,28,28,28,28
8621,12,12,12,12
8622,5,5,5,5
8623,12,12,12,12
8624,7,7,7,7
8625,7,7,7,7
8626,6,6,6,6
8627,4,4,4,4
8628,28,28,28,28
8629,8,8,8,8
8630,15,15,15,15
8631,6,6,6,6
8632,26,26,26,26
8633,15,15,15,15
8634,7,7,7,7
8635,10,10,10,10
8636,9,9,9,9
8637,9,11,9,11
8638,6,6,6,6
8639,19,19,19,19
8640,1,1,1,1
8641,6,6,6,6
8642,26,26,26,26
8643,11,11,28,28
8644,1,1,1,1
8645,15,15,15,15
8646,20,20,20,20
8647,20,20,20,20
8648,11,28,28,11
8649,6,6,6,6
8650,19,19,19,19
8651,5,5,5,5
8652,26,26,26,26
8653,26,26,8,8
8654,26,26,26,26
8655,14,14,14,14
8656,19,19,19,19
8657,8,8,26,26
8658,6,6,6,6
8659,11,11,11,11
8660,11,11,11,11
8661,12,12,12,12
8662,28,28,28,28
8663,6,6,6,6
8664,28,28,28,28
8665,20,20,20,20
8666,11,9,9,11
8667,10,10,10,10
8668,1,1,1,1
8669,28,9,28,28
8670,5,5,5,5
8671,5,5,5,5
8672,28,28,28,28
8673,28,28,28,28
8674,18,18,18,18
8675,5,5,5,5
8676,12,12,12,12
8677,28,28,28,28
8678,11,11,11,11
8679,11,11,11,11
8680,8,26,26,8
8681,12,12,12,12
8682,9,9,9,9
8683,26,26,26,26
8684,25,25,25,25
8685,9,28,28,28
8686,28,28,28,28
8687,25,2,25,2
8688,28,28,28,28
8689,11,11,11,26
8690,6,6,6,6
8691,28,28,28,28
8692,6,6,6,6
8693,7,7,7,6
8694,19,19,19,19
8695,11,26,26,11
8696,6,6,6,6
8697,19,19,19,19
8698,8,11,11,11
8699,28,28,28,28
8700,15,15,15,15
8701,8,8,8,8
8702,16,16,16,16
8703,20,20,20,20
8704,28,28,28,28
8705,8,8,8,11
8706,19,19,19,19
8707,28,28,28,28
8708,26,11,26,11
8709,19,19,19,19
8710,23,23,23,23
8711,9,9,9,9
8712,28,28,28,28
8713,11,11,11,11
8714,28,28,28,28
8715,28,27,28,28
8716,5,5,5,5
8717,11,11,11,11
8718,26,8,26,8
8719,15,15,15,15
8720,8,8,26,26
8721,4,4,4,4
8722,26,26,26,26
8723,3,3,3,3
8724,11,11,11,11
8725,1,1,1,1
8726,19,19,19,19
8727,13,13,13,13
8728,15,15,15,15
8729,1,1,1,1
8730,7,7,7,7
8731,28,28,28,28
8732,28,28,28,28
8733,28,28,28,28
8734,6,6,6,6
8735,19,19,19,19
8736,7,7,7,7
8737,18,18,18,18
8738,25,25,25,25
8739,7,7,7,7
8740,7,7,7,7
8741,20,20,20,20
8742,11,11,11,11
8743,7,7,7,7
8744,12,12,12,12
8745,11,11,11,11
8746,28,28,28,28
8747,3,3,3,3
8748,6,6,6,6
8749,7,7,7,7
8750,19,19,19,19
8751,19,19,19,19
8752,19,19,19,19
8753,3,3,3,3
8754,5,5,5,5
8755,8,8,8,8
8756,11,11,11,11
8757,28,28,28,28
8758,6,6,6,6
8759,5,5,5,5
8760,6,6,6,6
8761,26,26,26,26
8762,16,16,16,16
8763,28,19,19,19
8764,15,15,15,15
8765,25,25,25,25
8766,28,28,28,28
8767,1,1,1,1
8768,15,2,2,2
8769,28,28,28,28
8770,28,28,28,28
8771,12,12,12,12
8772,11,11,11,11
8773,26,26,26,26
8774,8,8,8,8
8775,26,26,26,26
8776,16,16,16,16
8777,25,25,25,25
8778,7,7,7,7
8779,5,5,5,5
8780,11,11,11,11
8781,8,26,26,8
8782,8,8,8,8
8783,28,28,28,28
8784,11,11,11,11
8785,5,5,5,5
8786,11,11,11,11
8787,19,19,19,19
8788,5,5,5,5
8789,5,5,5,5
8790,7,7,7,7
8791,16,16,16,16
8792,19,19,19,19
8793,12,12,12,12
8794,23,23,23,23
8795,15,15,15,15
8796,28,28,28,28
8797,13,13,13,13
8798,5,5,5,5
8799,17,17,17,17
8800,8,8,8,8
8801,25,25,25,25
8802,11,8,11,11
8803,11,11,11,11
8804,28,28,28,11
8805,11,11,11,11
8806,28,28,28,28
8807,28,28,28,28
8808,17,17,17,17
8809,19,19,19,19
8810,5,5,5,5
8811,11,11,11,11
8812,11,11,11,11
8813,8,8,8,8
8814,26,26,26,26
8815,5,5,5,5
8816,13,13,13,13
8817,6,6,6,6
8818,17,17,17,17
8819,28,28,28,28
8820,11,11,11,11
8821,15,12,15,12
8822,5,5,5,5
8823,18,18,18,18
8824,11,11,11,11
8825,28,28,28,28
8826,12,12,12,12
8827,11,11,11,11
8828,23,23,23,23
8829,13,13,13,13
8830,28,28,28,28
8831,4,4,4,4
8832,11,13,11,11
8833,28,28,28,28
8834,28,28,28,28
8835,19,19,19,19
8836,5,5,5,5
8837,8,8,8,8
8838,15,15,15,15
8839,7,7,7,7
8840,11,11,11,11
8841,18,18,18,18
8842,3,3,3,3
8843,28,28,28,28
8844,11,11,11,11
8845,25,25,25,25
8846,11,11,11,11
8847,12,12,12,12
8848,20,20,20,20
8849,6,6,6,6
8850,7,7,7,7
8851,8,8,8,8
8852,11,11,11,11
8853,11,11,11,11
8854,24,24,5,24
8855,11,11,11,11
8856,25,25,25,25
8857,11,11,11,11
8858,11,11,11,11
8859,17,17,17,17
8860,7,7,7,7
8861,11,11,11,11
8862,11,11,11,11
8863,6,6,6,6
8864,7,7,7,7
8865,11,11,11,11
8866,5,5,5,5
8867,2,2,2,2
8868,11,11,11,11
8869,15,15,15,15
8870,6,6,6,6
8871,19,19,19,19
8872,5,5,5,5
8873,28,28,28,28
8874,28,9,28,9
8875,11,11,11,11
8876,8,8,8,8
8877,28,28,28,28
8878,5,5,5,5
8879,8,8,8,8
8880,7,7,7,7
8881,5,5,5,5
8882,19,19,19,19
8883,12,12,12,12
8884,12,12,12,12
8885,17,17,17,17
8886,12,12,12,12
8887,10,10,10,10
8888,5,5,5,5
8889,5,5,5,5
8890,5,5,5,5
8891,25,25,25,25
8892,8,8,8,8
8893,17,17,17,17
8894,7,7,7,7
8895,2,2,2,2
8896,5,5,5,5
8897,5,5,5,5
8898,7,7,7,7
8899,28,8,8,8
8900,19,19,19,19
8901,17,17,17,17
8902,17,17,17,17
8903,26,26,26,26
8904,11,11,11,11
8905,8,8,8,8
8906,28,28,28,28
8907,17,17,17,17
8908,28,28,28,28
8909,5,5,5,5
8910,8,8,8,8
8911,4,4,4,4
8912,12,12,12,12
8913,11,11,11,11
8914,11,11,11,11
8915,6,6,6,6
8916,25,25,25,25
8917,11,11,11,11
8918,8,8,8,8
8919,8,8,8,8
8920,11,8,11,8
8921,26,26,26,26
8922,8,26,26,8
8923,28,11,11,11
8924,2,2,2,2
8925,5,5,5,5
8926,17,17,17,17
8927,20,20,20,20
8928,25,25,25,25
8929,5,5,5,5
8930,5,5,5,5
8931,9,9,9,9
8932,28,28,28,28
8933,12,12,12,12
8934,8,8,8,8
8935,19,19,19,19
8936,20,20,20,20
8937,28,28,28,28
8938,6,4,6,4
8939,11,11,11,11
8940,5,5,5,5
8941,11,11,11,11
8942,26,8,8,8
8943,11,11,11,11
8944,5,5,5,5
8945,11,11,11,11
8946,7,6,6,7
8947,5,5,5,5
8948,2,2,2,2
8949,12,12,12,12
8950,8,8,8,8
8951,28,11,28,11
8952,8,8,8,8
8953,17,17,17,17
8954,7,7,7,7
8955,2,2,2,2
8956,11,11,11,11
8957,11,11,11,19
8958,28,28,28,28
8959,5,5,5,5
8960,27,27,27,27
8961,26,8,26,8
8962,11,11,11,11
8963,5,5,5,5
8964,25,25,25,25
8965,11,11,11,11
8966,6,6,6,6
8967,5,5,5,5
8968,5,5,5,5
8969,19,19,19,19
8970,17,17,17,17
8971,12,12,12,12
8972,15,15,15,15
8973,5,5,5,5
8974,20,20,20,20
8975,5,5,5,5
8976,6,6,6,6
8977,11,11,9,11
8978,28,28,28,28
8979,18,18,18,18
8980,11,11,11,11
8981,6,6,6,6
8982,8,8,8,8
8983,28,28,28,28
8984,13,13,13,13
8985,11,11,11,11
8986,11,11,11,11
8987,6,20,6,6
